disease,metric,country_iso3,date,value,unit,source,freq,country_name
hiv,prevalence_15_49,WLD,7/1/2024,0.65,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,8/1/2019,0.7,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,8/1/2020,0.69,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,8/1/2021,0.68,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,8/1/2022,0.67,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,8/1/2023,0.66,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,8/1/2024,0.65,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,9/1/2019,0.7,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,9/1/2020,0.69,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,9/1/2021,0.68,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,9/1/2022,0.67,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,9/1/2023,0.66,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
hiv,prevalence_15_49,WLD,9/1/2024,0.65,%,World Bank SH.DYN.AIDS.ZS (interpolated),M,
influenza,ILI_percent,IND,1/1/2019,5.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,1/1/2020,5.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,1/1/2021,6.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,1/1/2022,6.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,1/1/2023,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,1/1/2024,7.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,10/1/2019,3.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,10/1/2020,2.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,10/1/2021,3.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,10/1/2022,3.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,10/1/2023,3.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,10/1/2024,3.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,11/1/2019,5.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,11/1/2020,4.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,11/1/2021,4.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,11/1/2022,5.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,11/1/2023,5.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,11/1/2024,6.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,12/1/2019,6.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,12/1/2020,6.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,12/1/2021,6.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,12/1/2022,7.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,12/1/2023,7.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,12/1/2024,7.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,2/1/2019,4.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,2/1/2020,4.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,2/1/2021,4.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,2/1/2022,5.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,2/1/2023,5.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,2/1/2024,5.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,3/1/2019,2.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,3/1/2020,2.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,3/1/2021,3.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,3/1/2022,3.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,3/1/2023,3.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,3/1/2024,3.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,4/1/2019,2.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,4/1/2020,1.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,4/1/2021,2.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,4/1/2022,2.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,4/1/2023,2.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,4/1/2024,3.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,5/1/2019,3.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,5/1/2020,3.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,5/1/2021,3.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,5/1/2022,4.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,5/1/2023,4.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,5/1/2024,4.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,6/1/2019,6.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,6/1/2020,5.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,6/1/2021,6.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,6/1/2022,6.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,6/1/2023,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,6/1/2024,7.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,7/1/2019,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,7/1/2020,6.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,7/1/2021,6.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,7/1/2022,7.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,7/1/2023,7.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,7/1/2024,7.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,8/1/2019,6.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,8/1/2020,5.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,8/1/2021,6.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,8/1/2022,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,8/1/2023,7.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,8/1/2024,7.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,9/1/2019,3.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,9/1/2020,3.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,9/1/2021,3.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,9/1/2022,4.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,9/1/2023,4.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,IND,9/1/2024,4.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,1/1/2019,6.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,1/1/2020,5.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,1/1/2021,6.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,1/1/2022,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,1/1/2023,7.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,1/1/2024,7.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,10/1/2019,3.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,10/1/2020,3.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,10/1/2021,3.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,10/1/2022,4.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,10/1/2023,4.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,10/1/2024,4.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,11/1/2019,5.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,11/1/2020,4.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,11/1/2021,5.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,11/1/2022,6.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,11/1/2023,6.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,11/1/2024,6.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,12/1/2019,7.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,12/1/2020,6.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,12/1/2021,7.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,12/1/2022,7.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,12/1/2023,8.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,12/1/2024,8.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,2/1/2019,4.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,2/1/2020,4.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,2/1/2021,4.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,2/1/2022,5.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,2/1/2023,5.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,2/1/2024,5.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,3/1/2019,3.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,3/1/2020,2.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,3/1/2021,3.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,3/1/2022,3.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,3/1/2023,3.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,3/1/2024,4.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,4/1/2019,2.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,4/1/2020,2.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,4/1/2021,2.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,4/1/2022,2.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,4/1/2023,3.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,4/1/2024,3.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,5/1/2019,3.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,5/1/2020,3.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,5/1/2021,4.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,5/1/2022,4.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,5/1/2023,4.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,5/1/2024,5.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,6/1/2019,6.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,6/1/2020,5.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,6/1/2021,6.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,6/1/2022,7.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,6/1/2023,7.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,6/1/2024,8.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,7/1/2019,7.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,7/1/2020,6.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,7/1/2021,7.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,7/1/2022,8.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,7/1/2023,8.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,7/1/2024,8.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,8/1/2019,6.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,8/1/2020,6.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,8/1/2021,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,8/1/2022,7.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,8/1/2023,7.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,8/1/2024,8.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,9/1/2019,4.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,9/1/2020,3.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,9/1/2021,4.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,9/1/2022,4.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,9/1/2023,4.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,LKA,9/1/2024,5.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,1/1/2019,9.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,1/1/2020,8.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,1/1/2021,5.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,1/1/2022,8.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,1/1/2023,10.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,1/1/2024,9.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,10/1/2019,3.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,10/1/2020,2.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,10/1/2021,2.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,10/1/2022,3.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,10/1/2023,3.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,10/1/2024,4.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,11/1/2019,6.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,11/1/2020,4.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,11/1/2021,5.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,11/1/2022,6.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,11/1/2023,6.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,11/1/2024,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,12/1/2019,9.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,12/1/2020,6.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,12/1/2021,7.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,12/1/2022,9.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,12/1/2023,8.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,12/1/2024,9.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,2/1/2019,10.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,2/1/2020,7.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,2/1/2021,4.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,2/1/2022,8.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,2/1/2023,9.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,2/1/2024,10.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,3/1/2019,7.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,3/1/2020,4.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,3/1/2021,3.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,3/1/2022,5.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,3/1/2023,7.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,3/1/2024,7.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,4/1/2019,4.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,4/1/2020,2.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,4/1/2021,1.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,4/1/2022,3.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,4/1/2023,4.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,4/1/2024,4.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,5/1/2019,2.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,5/1/2020,1.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,5/1/2021,1.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,5/1/2022,2.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,5/1/2023,2.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,5/1/2024,2.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,6/1/2019,1.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,6/1/2020,0.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,6/1/2021,0.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,6/1/2022,1.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,6/1/2023,1.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,6/1/2024,1.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,7/1/2019,1.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,7/1/2020,0.6,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,7/1/2021,0.7,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,7/1/2022,1.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,7/1/2023,1.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,7/1/2024,1.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,8/1/2019,1.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,8/1/2020,0.9,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,8/1/2021,1.0,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,8/1/2022,1.2,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,8/1/2023,1.5,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,8/1/2024,1.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,9/1/2019,2.3,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,9/1/2020,1.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,9/1/2021,1.4,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,9/1/2022,1.8,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,9/1/2023,2.1,%,FluNet/CDC (seasonal estimate),M,
influenza,ILI_percent,WLD,9/1/2024,2.4,%,FluNet/CDC (seasonal estimate),M,
malaria,incidence,IND,1/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,1/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,1/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,1/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,1/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,1/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,10/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,10/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,10/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,10/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,10/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,10/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,11/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,11/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,11/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,11/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,11/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,11/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,12/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,12/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,12/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,12/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,12/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,12/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,2/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,2/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,2/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,2/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,2/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,2/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,3/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,3/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,3/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,3/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,3/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,3/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,4/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,4/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,4/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,4/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,4/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,4/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,5/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,5/1/2020,5.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,5/1/2021,4.9,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,5/1/2022,3.8,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,5/1/2023,3.0,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,5/1/2024,2.2,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
malaria,incidence,IND,6/1/2019,6.5,per_1000_at_risk,World Bank SH.MLR.INCD.P3 (interpolated),M,
